ccaa,sexo,nivel_formacion,year,pct_poblacion_nivel_formacion
Galicia,hombre,"Segunda etapa de educación secundaria, con orientación general",2020,12.45
Galicia,mujer,Analfabetos,2020,1.25
Galicia,mujer,Educación primaria,2020,12.875
Galicia,mujer,Educación superior,2020,30.725
Galicia,mujer,Estudios primarios incompletos,2020,6.025
Galicia,mujer,Primera etapa de Educación Secundaria y similar,2020,29.975
Galicia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,6.95
Galicia,mujer,"Segunda etapa de educación secundaria, con orientación general",2020,12.2
Galicia,hombre,Analfabetos,2021,0.525
Galicia,hombre,Educación primaria,2021,9.325
Galicia,hombre,Educación superior,2021,29.025
Galicia,hombre,Estudios primarios incompletos,2021,3.6500000000000004
Galicia,hombre,Primera etapa de Educación Secundaria y similar,2021,36.85
Galicia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,8.125
Galicia,hombre,"Segunda etapa de educación secundaria, con orientación general",2021,12.45
Galicia,mujer,Analfabetos,2021,1.125
Galicia,mujer,Educación primaria,2021,11.774999999999999
Galicia,mujer,Educación superior,2021,31.725
Galicia,mujer,Estudios primarios incompletos,2021,5.875
Galicia,mujer,Primera etapa de Educación Secundaria y similar,2021,30.375
Galicia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,7.05
Galicia,mujer,"Segunda etapa de educación secundaria, con orientación general",2021,12.1
Galicia,hombre,Analfabetos,2022,0.75
Galicia,hombre,Educación primaria,2022,8.200000000000001
Galicia,hombre,Educación superior,2022,29.0
Galicia,hombre,Estudios primarios incompletos,2022,3.35
Galicia,hombre,Primera etapa de Educación Secundaria y similar,2022,37.325
Galicia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,8.575000000000001
Galicia,hombre,"Segunda etapa de educación secundaria, con orientación general",2022,12.725
Galicia,mujer,Analfabetos,2022,1.125
Galicia,mujer,Educación primaria,2022,10.475
Galicia,mujer,Educación superior,2022,32.775000000000006
Galicia,mujer,Estudios primarios incompletos,2022,5.65
Galicia,mujer,Primera etapa de Educación Secundaria y similar,2022,31.35
Galicia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,7.075
Galicia,mujer,"Segunda etapa de educación secundaria, con orientación general",2022,11.475
Galicia,hombre,Analfabetos,2023,0.6
Galicia,hombre,Educación primaria,2023,9.3
Galicia,hombre,Educación superior,2023,28.375
Galicia,hombre,Estudios primarios incompletos,2023,2.575
Galicia,hombre,Primera etapa de Educación Secundaria y similar,2023,36.575
Galicia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,8.95
Galicia,hombre,"Segunda etapa de educación secundaria, con orientación general",2023,13.65
Galicia,mujer,Analfabetos,2023,1.175
Galicia,mujer,Educación primaria,2023,11.8
Galicia,mujer,Educación superior,2023,32.475
Galicia,mujer,Estudios primarios incompletos,2023,4.475
Galicia,mujer,Primera etapa de Educación Secundaria y similar,2023,30.75
Galicia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,7.625
Galicia,mujer,"Segunda etapa de educación secundaria, con orientación general",2023,11.725
Galicia,hombre,Analfabetos,2024,0.5
Galicia,hombre,Educación primaria,2024,9.75
Galicia,hombre,Educación superior,2024,28.825
Galicia,hombre,Estudios primarios incompletos,2024,2.1
Galicia,hombre,Primera etapa de Educación Secundaria y similar,2024,36.2
Galicia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,10.075
Galicia,hombre,"Segunda etapa de educación secundaria, con orientación general",2024,12.55
Galicia,mujer,Analfabetos,2024,1.025
Galicia,mujer,Educación primaria,2024,12.025
Galicia,mujer,Educación superior,2024,32.9
Galicia,mujer,Estudios primarios incompletos,2024,4.375
Galicia,mujer,Primera etapa de Educación Secundaria y similar,2024,30.05
Galicia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,7.75
Galicia,mujer,"Segunda etapa de educación secundaria, con orientación general",2024,11.899999999999999
Galicia,hombre,Analfabetos,2025,0.6
Galicia,hombre,Educación primaria,2025,10.3
Galicia,hombre,Educación superior,2025,29.65
Galicia,hombre,Estudios primarios incompletos,2025,2.7249999999999996
Galicia,hombre,Primera etapa de Educación Secundaria y similar,2025,33.975
Galicia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,10.25
Galicia,hombre,"Segunda etapa de educación secundaria, con orientación general",2025,12.525
Galicia,mujer,Analfabetos,2025,0.875
Galicia,mujer,Educación primaria,2025,13.25
Galicia,mujer,Educación superior,2025,34.175
Galicia,mujer,Estudios primarios incompletos,2025,4.7
Galicia,mujer,Primera etapa de Educación Secundaria y similar,2025,26.725
Galicia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,7.925
Galicia,mujer,"Segunda etapa de educación secundaria, con orientación general",2025,12.4
Islas Baleares,hombre,Analfabetos,2014,1.325
Islas Baleares,hombre,Educación primaria,2014,10.55
Islas Baleares,hombre,Educación superior,2014,20.9
Islas Baleares,hombre,Estudios primarios incompletos,2014,6.175
Islas Baleares,hombre,Primera etapa de Educación Secundaria y similar,2014,38.825
Islas Baleares,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,7.025
Islas Baleares,hombre,"Segunda etapa de educación secundaria, con orientación general",2014,15.175
Islas Baleares,mujer,Analfabetos,2014,2.425
Islas Baleares,mujer,Educación primaria,2014,12.9
Islas Baleares,mujer,Educación superior,2014,24.599999999999998
Islas Baleares,mujer,Estudios primarios incompletos,2014,7.725
Islas Baleares,mujer,Primera etapa de Educación Secundaria y similar,2014,29.9
Islas Baleares,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,6.75
Islas Baleares,mujer,"Segunda etapa de educación secundaria, con orientación general",2014,15.725
Islas Baleares,hombre,Analfabetos,2015,1.2
Islas Baleares,hombre,Educación primaria,2015,9.725
Islas Baleares,hombre,Educación superior,2015,21.05
Islas Baleares,hombre,Estudios primarios incompletos,2015,5.4
Islas Baleares,hombre,Primera etapa de Educación Secundaria y similar,2015,38.4
Islas Baleares,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,8.15
Islas Baleares,hombre,"Segunda etapa de educación secundaria, con orientación general",2015,16.15
Islas Baleares,mujer,Analfabetos,2015,2.0250000000000004
Islas Baleares,mujer,Educación primaria,2015,10.75
Islas Baleares,mujer,Educación superior,2015,24.35
Islas Baleares,mujer,Estudios primarios incompletos,2015,7.275
Islas Baleares,mujer,Primera etapa de Educación Secundaria y similar,2015,30.85
Islas Baleares,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,7.675
Islas Baleares,mujer,"Segunda etapa de educación secundaria, con orientación general",2015,17.125
Islas Baleares,hombre,Analfabetos,2016,1.35
Islas Baleares,hombre,Educación primaria,2016,9.175
Islas Baleares,hombre,Educación superior,2016,22.55
Islas Baleares,hombre,Estudios primarios incompletos,2016,4.324999999999999
Islas Baleares,hombre,Primera etapa de Educación Secundaria y similar,2016,36.85
Islas Baleares,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,8.95
Islas Baleares,hombre,"Segunda etapa de educación secundaria, con orientación general",2016,16.825
Islas Baleares,mujer,Analfabetos,2016,2.15
Islas Baleares,mujer,Educación primaria,2016,10.1
Islas Baleares,mujer,Educación superior,2016,25.424999999999997
Islas Baleares,mujer,Estudios primarios incompletos,2016,6.075
Islas Baleares,mujer,Primera etapa de Educación Secundaria y similar,2016,30.125
Islas Baleares,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,8.55
Islas Baleares,mujer,"Segunda etapa de educación secundaria, con orientación general",2016,17.6
Islas Baleares,hombre,Analfabetos,2017,0.975
Islas Baleares,hombre,Educación primaria,2017,8.575
Islas Baleares,hombre,Educación superior,2017,24.6
Islas Baleares,hombre,Estudios primarios incompletos,2017,3.975
Islas Baleares,hombre,Primera etapa de Educación Secundaria y similar,2017,37.65
Islas Baleares,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,7.925
Islas Baleares,hombre,"Segunda etapa de educación secundaria, con orientación general",2017,16.325000000000003
Islas Baleares,mujer,Analfabetos,2017,1.975
Islas Baleares,mujer,Educación primaria,2017,10.15
Islas Baleares,mujer,Educación superior,2017,26.200000000000003
Islas Baleares,mujer,Estudios primarios incompletos,2017,6.0
Islas Baleares,mujer,Primera etapa de Educación Secundaria y similar,2017,29.75
Islas Baleares,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,8.325
Islas Baleares,mujer,"Segunda etapa de educación secundaria, con orientación general",2017,17.675
Islas Baleares,hombre,Analfabetos,2018,1.275
Islas Baleares,hombre,Educación primaria,2018,8.7
Islas Baleares,hombre,Educación superior,2018,22.625
Islas Baleares,hombre,Estudios primarios incompletos,2018,3.625
Islas Baleares,hombre,Primera etapa de Educación Secundaria y similar,2018,37.925
Islas Baleares,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,9.075
Islas Baleares,hombre,"Segunda etapa de educación secundaria, con orientación general",2018,16.775
Islas Baleares,mujer,Analfabetos,2018,1.975
Islas Baleares,mujer,Educación primaria,2018,11.65
Islas Baleares,mujer,Educación superior,2018,26.575
Islas Baleares,mujer,Estudios primarios incompletos,2018,5.325
Islas Baleares,mujer,Primera etapa de Educación Secundaria y similar,2018,28.450000000000003
Islas Baleares,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,8.55
Islas Baleares,mujer,"Segunda etapa de educación secundaria, con orientación general",2018,17.45
Islas Baleares,hombre,Analfabetos,2019,1.225
Islas Baleares,hombre,Educación primaria,2019,9.075
Islas Baleares,hombre,Educación superior,2019,24.175
Islas Baleares,hombre,Estudios primarios incompletos,2019,2.95
Islas Baleares,hombre,Primera etapa de Educación Secundaria y similar,2019,37.5
Islas Baleares,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,9.125
Islas Baleares,hombre,"Segunda etapa de educación secundaria, con orientación general",2019,15.95
Islas Baleares,mujer,Analfabetos,2019,1.85
Islas Baleares,mujer,Educación primaria,2019,11.35
Islas Baleares,mujer,Educación superior,2019,28.375
Islas Baleares,mujer,Estudios primarios incompletos,2019,4.125
Islas Baleares,mujer,Primera etapa de Educación Secundaria y similar,2019,29.075
Islas Baleares,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,8.625
Islas Baleares,mujer,"Segunda etapa de educación secundaria, con orientación general",2019,16.6
Islas Baleares,hombre,Analfabetos,2020,1.225
Islas Baleares,hombre,Educación primaria,2020,7.125
Islas Baleares,hombre,Educación superior,2020,27.35
Islas Baleares,hombre,Estudios primarios incompletos,2020,2.8
Islas Baleares,hombre,Primera etapa de Educación Secundaria y similar,2020,36.275000000000006
Islas Baleares,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,9.55
Islas Baleares,hombre,"Segunda etapa de educación secundaria, con orientación general",2020,15.600000000000001
Islas Baleares,mujer,Analfabetos,2020,1.75
Islas Baleares,mujer,Educación primaria,2020,9.45
Islas Baleares,mujer,Educación superior,2020,30.375
Islas Baleares,mujer,Estudios primarios incompletos,2020,4.7
Islas Baleares,mujer,Primera etapa de Educación Secundaria y similar,2020,27.175
Islas Baleares,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,9.4
Islas Baleares,mujer,"Segunda etapa de educación secundaria, con orientación general",2020,17.1
Islas Baleares,hombre,Analfabetos,2021,1.025
Islas Baleares,hombre,Educación primaria,2021,7.75
Islas Baleares,hombre,Educación superior,2021,27.025
Islas Baleares,hombre,Estudios primarios incompletos,2021,2.425
Islas Baleares,hombre,Primera etapa de Educación Secundaria y similar,2021,32.95
Islas Baleares,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,11.325
Islas Baleares,hombre,"Segunda etapa de educación secundaria, con orientación general",2021,17.475
