Comunidades y Ciudades Autónomas	Sexo	Nivel de formación alcanzado	Periodo	Total
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2023T1	8,9
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T4	8,3
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T3	7,8
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T2	8,5
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T1	9,0
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T4	8,8
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T3	9,3
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T2	9,2
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T1	9,6
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2020T4	9,6
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2020T3	8,9
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2020T2	8,2
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2020T1	8,9
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T4	8,5
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T3	8,9
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T2	9,2
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T1	9,5
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2018T4	9,4
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2018T3	8,8
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2018T2	8,8
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2018T1	8,9
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2017T4	8,9
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2017T3	8,1
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2017T2	8,3
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2017T1	8,6
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2016T4	8,6
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2016T3	8,0
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2016T2	7,8
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2016T1	8,1
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2015T4	8,2
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2015T3	8,5
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2015T2	8,6
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2015T1	8,7
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2014T4	8,6
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2014T3	8,0
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2014T2	8,3
16 País Vasco	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2014T1	8,6
16 País Vasco	Mujeres	Educación superior	2025T4	47,1
16 País Vasco	Mujeres	Educación superior	2025T3	46,5
16 País Vasco	Mujeres	Educación superior	2025T2	44,8
16 País Vasco	Mujeres	Educación superior	2025T1	46,0
16 País Vasco	Mujeres	Educación superior	2024T4	41,9
16 País Vasco	Mujeres	Educación superior	2024T3	44,2
16 País Vasco	Mujeres	Educación superior	2024T2	42,7
16 País Vasco	Mujeres	Educación superior	2024T1	43,7
16 País Vasco	Mujeres	Educación superior	2023T4	43,9
16 País Vasco	Mujeres	Educación superior	2023T3	45,0
16 País Vasco	Mujeres	Educación superior	2023T2	43,1
16 País Vasco	Mujeres	Educación superior	2023T1	42,6
16 País Vasco	Mujeres	Educación superior	2022T4	43,8
16 País Vasco	Mujeres	Educación superior	2022T3	42,7
16 País Vasco	Mujeres	Educación superior	2022T2	42,1
16 País Vasco	Mujeres	Educación superior	2022T1	41,3
16 País Vasco	Mujeres	Educación superior	2021T4	41,2
16 País Vasco	Mujeres	Educación superior	2021T3	41,8
16 País Vasco	Mujeres	Educación superior	2021T2	40,9
16 País Vasco	Mujeres	Educación superior	2021T1	40,7
16 País Vasco	Mujeres	Educación superior	2020T4	39,7
16 País Vasco	Mujeres	Educación superior	2020T3	40,7
16 País Vasco	Mujeres	Educación superior	2020T2	39,6
16 País Vasco	Mujeres	Educación superior	2020T1	39,1
16 País Vasco	Mujeres	Educación superior	2019T4	38,5
16 País Vasco	Mujeres	Educación superior	2019T3	38,3
16 País Vasco	Mujeres	Educación superior	2019T2	37,8
16 País Vasco	Mujeres	Educación superior	2019T1	37,5
16 País Vasco	Mujeres	Educación superior	2018T4	37,4
16 País Vasco	Mujeres	Educación superior	2018T3	36,7
16 País Vasco	Mujeres	Educación superior	2018T2	36,2
16 País Vasco	Mujeres	Educación superior	2018T1	36,0
16 País Vasco	Mujeres	Educación superior	2017T4	36,7
16 País Vasco	Mujeres	Educación superior	2017T3	37,2
16 País Vasco	Mujeres	Educación superior	2017T2	36,3
16 País Vasco	Mujeres	Educación superior	2017T1	36,1
16 País Vasco	Mujeres	Educación superior	2016T4	36,4
16 País Vasco	Mujeres	Educación superior	2016T3	37,0
16 País Vasco	Mujeres	Educación superior	2016T2	36,1
16 País Vasco	Mujeres	Educación superior	2016T1	35,1
16 País Vasco	Mujeres	Educación superior	2015T4	35,6
16 País Vasco	Mujeres	Educación superior	2015T3	35,8
16 País Vasco	Mujeres	Educación superior	2015T2	35,5
16 País Vasco	Mujeres	Educación superior	2015T1	34,9
16 País Vasco	Mujeres	Educación superior	2014T4	34,5
16 País Vasco	Mujeres	Educación superior	2014T3	34,5
16 País Vasco	Mujeres	Educación superior	2014T2	34,2
16 País Vasco	Mujeres	Educación superior	2014T1	34,3
17 Rioja, La	Hombres	Analfabetos	2025T4	0,8
17 Rioja, La	Hombres	Analfabetos	2025T3	1,2
17 Rioja, La	Hombres	Analfabetos	2025T2	0,8
17 Rioja, La	Hombres	Analfabetos	2025T1	0,6
17 Rioja, La	Hombres	Analfabetos	2024T4	0,8
17 Rioja, La	Hombres	Analfabetos	2024T3	0,5
17 Rioja, La	Hombres	Analfabetos	2024T2	0,8
17 Rioja, La	Hombres	Analfabetos	2024T1	0,7
17 Rioja, La	Hombres	Analfabetos	2023T4	1,1
17 Rioja, La	Hombres	Analfabetos	2023T3	0,9
17 Rioja, La	Hombres	Analfabetos	2023T2	0,2
17 Rioja, La	Hombres	Analfabetos	2023T1	0,8
17 Rioja, La	Hombres	Analfabetos	2022T4	0,9
17 Rioja, La	Hombres	Analfabetos	2022T3	1,4
17 Rioja, La	Hombres	Analfabetos	2022T2	1,3
17 Rioja, La	Hombres	Analfabetos	2022T1	1,2
17 Rioja, La	Hombres	Analfabetos	2021T4	1,0
17 Rioja, La	Hombres	Analfabetos	2021T3	0,8
17 Rioja, La	Hombres	Analfabetos	2021T2	0,7
17 Rioja, La	Hombres	Analfabetos	2021T1	0,5
17 Rioja, La	Hombres	Analfabetos	2020T4	0,4
17 Rioja, La	Hombres	Analfabetos	2020T3	0,6
17 Rioja, La	Hombres	Analfabetos	2020T2	0,2
17 Rioja, La	Hombres	Analfabetos	2020T1	0,4
17 Rioja, La	Hombres	Analfabetos	2019T4	0,3
17 Rioja, La	Hombres	Analfabetos	2019T3	0,3
17 Rioja, La	Hombres	Analfabetos	2019T2	0,3
17 Rioja, La	Hombres	Analfabetos	2019T1	0,4
17 Rioja, La	Hombres	Analfabetos	2018T4	0,2
17 Rioja, La	Hombres	Analfabetos	2018T3	0,5
17 Rioja, La	Hombres	Analfabetos	2018T2	1,0
17 Rioja, La	Hombres	Analfabetos	2018T1	1,0
17 Rioja, La	Hombres	Analfabetos	2017T4	0,8
17 Rioja, La	Hombres	Analfabetos	2017T3	1,3
17 Rioja, La	Hombres	Analfabetos	2017T2	1,2
17 Rioja, La	Hombres	Analfabetos	2017T1	0,6
17 Rioja, La	Hombres	Analfabetos	2016T4	0,3
17 Rioja, La	Hombres	Analfabetos	2016T3	0,4
17 Rioja, La	Hombres	Analfabetos	2016T2	0,3
17 Rioja, La	Hombres	Analfabetos	2016T1	0,4
17 Rioja, La	Hombres	Analfabetos	2015T4	0,2
17 Rioja, La	Hombres	Analfabetos	2015T3	0,2
17 Rioja, La	Hombres	Analfabetos	2015T2	0,5
17 Rioja, La	Hombres	Analfabetos	2015T1	0,5
17 Rioja, La	Hombres	Analfabetos	2014T4	0,5
17 Rioja, La	Hombres	Analfabetos	2014T3	0,8
17 Rioja, La	Hombres	Analfabetos	2014T2	0,5
17 Rioja, La	Hombres	Analfabetos	2014T1	0,3
17 Rioja, La	Hombres	Estudios primarios incompletos	2025T4	1,2
17 Rioja, La	Hombres	Estudios primarios incompletos	2025T3	1,8
17 Rioja, La	Hombres	Estudios primarios incompletos	2025T2	1,6
17 Rioja, La	Hombres	Estudios primarios incompletos	2025T1	1,7
17 Rioja, La	Hombres	Estudios primarios incompletos	2024T4	1,5
17 Rioja, La	Hombres	Estudios primarios incompletos	2024T3	1,8
17 Rioja, La	Hombres	Estudios primarios incompletos	2024T2	2,4
17 Rioja, La	Hombres	Estudios primarios incompletos	2024T1	2,2
17 Rioja, La	Hombres	Estudios primarios incompletos	2023T4	1,9
17 Rioja, La	Hombres	Estudios primarios incompletos	2023T3	1,7
17 Rioja, La	Hombres	Estudios primarios incompletos	2023T2	1,5
17 Rioja, La	Hombres	Estudios primarios incompletos	2023T1	1,4
17 Rioja, La	Hombres	Estudios primarios incompletos	2022T4	1,2
17 Rioja, La	Hombres	Estudios primarios incompletos	2022T3	1,1
17 Rioja, La	Hombres	Estudios primarios incompletos	2022T2	1,3
17 Rioja, La	Hombres	Estudios primarios incompletos	2022T1	1,7
17 Rioja, La	Hombres	Estudios primarios incompletos	2021T4	1,6
17 Rioja, La	Hombres	Estudios primarios incompletos	2021T3	1,3
17 Rioja, La	Hombres	Estudios primarios incompletos	2021T2	1,1
17 Rioja, La	Hombres	Estudios primarios incompletos	2021T1	1,4
17 Rioja, La	Hombres	Estudios primarios incompletos	2020T4	1,9
17 Rioja, La	Hombres	Estudios primarios incompletos	2020T3	2,4
17 Rioja, La	Hombres	Estudios primarios incompletos	2020T2	2,2
17 Rioja, La	Hombres	Estudios primarios incompletos	2020T1	1,9
17 Rioja, La	Hombres	Estudios primarios incompletos	2019T4	1,9
17 Rioja, La	Hombres	Estudios primarios incompletos	2019T3	1,4
17 Rioja, La	Hombres	Estudios primarios incompletos	2019T2	2,1
17 Rioja, La	Hombres	Estudios primarios incompletos	2019T1	1,7
17 Rioja, La	Hombres	Estudios primarios incompletos	2018T4	2,0
17 Rioja, La	Hombres	Estudios primarios incompletos	2018T3	2,5
17 Rioja, La	Hombres	Estudios primarios incompletos	2018T2	2,4
17 Rioja, La	Hombres	Estudios primarios incompletos	2018T1	2,1
17 Rioja, La	Hombres	Estudios primarios incompletos	2017T4	1,8
17 Rioja, La	Hombres	Estudios primarios incompletos	2017T3	1,4
17 Rioja, La	Hombres	Estudios primarios incompletos	2017T2	1,7
17 Rioja, La	Hombres	Estudios primarios incompletos	2017T1	2,5
17 Rioja, La	Hombres	Estudios primarios incompletos	2016T4	1,9
17 Rioja, La	Hombres	Estudios primarios incompletos	2016T3	1,8
17 Rioja, La	Hombres	Estudios primarios incompletos	2016T2	1,6
17 Rioja, La	Hombres	Estudios primarios incompletos	2016T1	2,1
17 Rioja, La	Hombres	Estudios primarios incompletos	2015T4	2,9
17 Rioja, La	Hombres	Estudios primarios incompletos	2015T3	2,6
17 Rioja, La	Hombres	Estudios primarios incompletos	2015T2	3,6
17 Rioja, La	Hombres	Estudios primarios incompletos	2015T1	4,0
17 Rioja, La	Hombres	Estudios primarios incompletos	2014T4	4,4
17 Rioja, La	Hombres	Estudios primarios incompletos	2014T3	3,5
17 Rioja, La	Hombres	Estudios primarios incompletos	2014T2	3,0
17 Rioja, La	Hombres	Estudios primarios incompletos	2014T1	3,5
17 Rioja, La	Hombres	Educación primaria	2025T4	5,4
17 Rioja, La	Hombres	Educación primaria	2025T3	5,3
17 Rioja, La	Hombres	Educación primaria	2025T2	5,5
17 Rioja, La	Hombres	Educación primaria	2025T1	6,1
17 Rioja, La	Hombres	Educación primaria	2024T4	5,9
17 Rioja, La	Hombres	Educación primaria	2024T3	5,3
17 Rioja, La	Hombres	Educación primaria	2024T2	5,3
17 Rioja, La	Hombres	Educación primaria	2024T1	6,3
17 Rioja, La	Hombres	Educación primaria	2023T4	5,8
17 Rioja, La	Hombres	Educación primaria	2023T3	4,7
17 Rioja, La	Hombres	Educación primaria	2023T2	5,3
17 Rioja, La	Hombres	Educación primaria	2023T1	5,6
17 Rioja, La	Hombres	Educación primaria	2022T4	4,9
17 Rioja, La	Hombres	Educación primaria	2022T3	5,7
17 Rioja, La	Hombres	Educación primaria	2022T2	5,4
17 Rioja, La	Hombres	Educación primaria	2022T1	5,3
17 Rioja, La	Hombres	Educación primaria	2021T4	6,5
17 Rioja, La	Hombres	Educación primaria	2021T3	6,9
17 Rioja, La	Hombres	Educación primaria	2021T2	6,7
17 Rioja, La	Hombres	Educación primaria	2021T1	7,0
17 Rioja, La	Hombres	Educación primaria	2020T4	7,4
17 Rioja, La	Hombres	Educación primaria	2020T3	7,3
17 Rioja, La	Hombres	Educación primaria	2020T2	8,6
17 Rioja, La	Hombres	Educación primaria	2020T1	9,2
17 Rioja, La	Hombres	Educación primaria	2019T4	9,1
17 Rioja, La	Hombres	Educación primaria	2019T3	10,7
17 Rioja, La	Hombres	Educación primaria	2019T2	11,1
17 Rioja, La	Hombres	Educación primaria	2019T1	8,8
17 Rioja, La	Hombres	Educación primaria	2018T4	10,4
17 Rioja, La	Hombres	Educación primaria	2018T3	9,8
17 Rioja, La	Hombres	Educación primaria	2018T2	11,1
17 Rioja, La	Hombres	Educación primaria	2018T1	11,4
17 Rioja, La	Hombres	Educación primaria	2017T4	11,1
17 Rioja, La	Hombres	Educación primaria	2017T3	12,8
17 Rioja, La	Hombres	Educación primaria	2017T2	14,5
17 Rioja, La	Hombres	Educación primaria	2017T1	13,9
17 Rioja, La	Hombres	Educación primaria	2016T4	14,8
17 Rioja, La	Hombres	Educación primaria	2016T3	16,8
